k,d,recall,time
4855,0.391214,1.000000,1.596176
4856,0.391214,1.000000,1.596176
4857,0.391214,1.000000,1.596176
4858,0.391214,1.000000,1.596176
4859,0.391214,1.000000,1.596176
4860,0.391214,1.000000,1.596176
4861,0.391214,1.000000,1.596176
4862,0.391214,1.000000,1.596176
4863,0.391221,1.000000,1.596176
4864,0.391246,1.000000,1.596176
4865,0.391254,1.000000,1.596176
4866,0.391254,1.000000,1.596176
4867,0.391261,1.000000,1.596176
4868,0.391261,1.000000,1.596176
4869,0.391265,1.000000,1.596176
4870,0.391301,1.000000,1.596176
4871,0.391308,1.000000,1.596176
4872,0.391308,1.000000,1.596176
4873,0.391311,1.000000,1.596176
4874,0.391312,1.000000,1.596176
4875,0.391328,1.000000,1.596176
4876,0.391331,1.000000,1.596176
4877,0.391331,1.000000,1.596176
4878,0.391335,1.000000,1.596176
4879,0.391336,1.000000,1.596176
4880,0.391336,1.000000,1.596176
4881,0.391336,1.000000,1.596176
4882,0.391336,1.000000,1.596176
4883,0.391349,1.000000,1.596176
4884,0.391368,1.000000,1.596176
4885,0.391376,1.000000,1.596176
4886,0.391378,1.000000,1.596176
4887,0.391400,1.000000,1.596176
4888,0.391429,1.000000,1.596176
4889,0.391430,1.000000,1.596176
4890,0.391430,1.000000,1.596176
4891,0.391430,1.000000,1.596176
4892,0.391440,1.000000,1.596176
4893,0.391443,1.000000,1.596176
4894,0.391443,1.000000,1.596176
4895,0.391454,1.000000,1.596176
4896,0.391456,1.000000,1.596176
4897,0.391503,1.000000,1.596176
4898,0.391525,1.000000,1.596176
4899,0.391526,1.000000,1.596177
4900,0.391531,1.000000,1.596177
4901,0.391538,1.000000,1.596177
4902,0.391548,1.000000,1.596177
4903,0.391577,1.000000,1.596177
4904,0.391577,1.000000,1.596177
4905,0.391590,1.000000,1.596177
4906,0.391590,1.000000,1.596177
4907,0.391601,1.000000,1.596177
4908,0.391608,1.000000,1.596177
4909,0.391638,1.000000,1.596177
4910,0.391647,1.000000,1.596177
4911,0.391661,1.000000,1.596177
4912,0.391665,1.000000,1.596177
4913,0.391683,1.000000,1.596177
4914,0.391689,1.000000,1.596177
4915,0.391706,1.000000,1.596177
4916,0.391706,1.000000,1.596177
4917,0.391720,1.000000,1.596177
4918,0.391726,1.000000,1.596177
4919,0.391727,1.000000,1.596177
4920,0.391731,1.000000,1.596177
4921,0.391731,1.000000,1.596177
4922,0.391731,1.000000,1.596177
4923,0.391731,1.000000,1.596177
4924,0.391731,1.000000,1.596177
4925,0.391731,1.000000,1.596177
4926,0.391731,1.000000,1.596177
4927,0.391731,1.000000,1.596177
4928,0.391731,1.000000,1.596177
4929,0.391731,1.000000,1.596177
4930,0.391731,1.000000,1.596177
4931,0.391731,1.000000,1.596177
4932,0.391731,1.000000,1.596177
4933,0.391731,1.000000,1.596177
4934,0.391731,1.000000,1.596177
4935,0.391731,1.000000,1.596177
4936,0.391731,1.000000,1.596177
4937,0.391731,1.000000,1.596177
4938,0.391731,1.000000,1.596177
4939,0.391731,1.000000,1.596177
4940,0.391731,1.000000,1.596177
4941,0.391745,1.000000,1.596178
4942,0.391755,1.000000,1.596178
4943,0.391790,1.000000,1.596178
4944,0.391794,1.000000,1.596178
4945,0.391797,1.000000,1.596178
4946,0.391814,1.000000,1.596178
4947,0.391821,1.000000,1.596178
4948,0.391839,1.000000,1.596178
4949,0.391839,1.000000,1.596178
4950,0.391839,1.000000,1.596178
4951,0.391850,1.000000,1.596178
4952,0.391858,1.000000,1.596178
4953,0.391859,1.000000,1.596178
4954,0.391866,1.000000,1.596178
4955,0.391871,1.000000,1.596178
4956,0.391877,1.000000,1.596178
4957,0.391877,1.000000,1.596178
4958,0.391886,1.000000,1.596178
4959,0.391888,1.000000,1.596178
4960,0.391891,1.000000,1.596178
4961,0.391893,1.000000,1.596178
4962,0.391893,1.000000,1.596178
4963,0.391893,1.000000,1.596178
4964,0.391906,1.000000,1.596178
4965,0.391960,1.000000,1.596178
4966,0.391960,1.000000,1.596178
4967,0.391964,1.000000,1.596178
4968,0.391980,1.000000,1.596178
4969,0.391980,1.000000,1.596178
4970,0.391980,1.000000,1.596178
4971,0.391990,1.000000,1.596178
4972,0.392016,1.000000,1.596178
4973,0.392020,1.000000,1.596178
4974,0.392036,1.000000,1.596178
4975,0.392038,1.000000,1.596178
4976,0.392038,1.000000,1.596178
4977,0.392038,1.000000,1.596178
4978,0.392038,1.000000,1.596178
4979,0.392038,1.000000,1.596178
4980,0.392038,1.000000,1.596178
4981,0.392038,1.000000,1.596178
4982,0.392055,1.000000,1.596178
4983,0.392081,1.000000,1.596178
4984,0.392094,1.000000,1.596178
4985,0.392094,1.000000,1.596178
4986,0.392094,1.000000,1.596178
4987,0.392094,1.000000,1.596178
4988,0.392094,1.000000,1.596178
4989,0.392094,1.000000,1.596178
4990,0.392101,1.000000,1.596178
4991,0.392103,1.000000,1.596178
4992,0.392112,1.000000,1.596178
4993,0.392126,1.000000,1.596178
4994,0.392126,1.000000,1.596178
4995,0.392126,1.000000,1.596178
4996,0.392126,1.000000,1.596178
4997,0.392129,1.000000,1.596178
4998,0.392133,1.000000,1.596178
4999,0.392133,1.000000,1.596178
5000,0.392133,1.000000,1.596178
5001,0.392133,1.000000,1.596178
5002,0.392133,1.000000,1.596178
5003,0.392133,1.000000,1.596178
5004,0.392133,1.000000,1.596178
5005,0.392133,1.000000,1.596178
5006,0.392133,1.000000,1.596178
5007,0.392133,1.000000,1.596178
5008,0.392133,1.000000,1.596179
5009,0.392133,1.000000,1.596179
5010,0.392133,1.000000,1.596179
5011,0.392133,1.000000,1.596179
5012,0.392133,1.000000,1.596179
5013,0.392133,1.000000,1.596179
5014,0.392133,1.000000,1.596179
5015,0.392133,1.000000,1.596179
5016,0.392133,1.000000,1.596179
5017,0.392133,1.000000,1.596179
5018,0.392133,1.000000,1.596179
5019,0.392133,1.000000,1.596179
5020,0.392133,1.000000,1.596179
5021,0.392133,1.000000,1.596179
5022,0.392133,1.000000,1.596179
5023,0.392133,1.000000,1.596179
5024,0.392133,1.000000,1.596179
5025,0.392133,1.000000,1.596179
5026,0.392133,1.000000,1.596179
5027,0.392133,1.000000,1.596179
5028,0.392133,1.000000,1.596179
5029,0.392133,1.000000,1.596179
5030,0.392133,1.000000,1.596180
5031,0.392133,1.000000,1.596180
5032,0.392133,1.000000,1.596180
5033,0.392133,1.000000,1.596180
5034,0.392133,1.000000,1.596180
5035,0.392133,1.000000,1.596180
5036,0.392133,1.000000,1.596180
5037,0.392133,1.000000,1.596180
5038,0.392133,1.000000,1.596180
5039,0.392133,1.000000,1.596180
5040,0.392133,1.000000,1.596180
5041,0.392133,1.000000,1.596180
5042,0.392133,1.000000,1.596180
5043,0.392133,1.000000,1.596180
5044,0.392133,1.000000,1.596180
5045,0.392133,1.000000,1.596180
5046,0.392133,1.000000,1.596180
5047,0.392133,1.000000,1.596180
5048,0.392133,1.000000,1.596180
5049,0.392133,1.000000,1.596180
5050,0.392133,1.000000,1.596180
5051,0.392133,1.000000,1.596180
5052,0.392133,1.000000,1.596180
5053,0.392133,1.000000,1.596180
5054,0.392133,1.000000,1.596180
5055,0.392133,1.000000,1.596180
5056,0.392133,1.000000,1.596180
5057,0.392133,1.000000,1.596180
5058,0.392133,1.000000,1.596180
5059,0.392133,1.000000,1.596180
5060,0.392133,1.000000,1.596180
5061,0.392133,1.000000,1.596180
5062,0.392133,1.000000,1.596180
5063,0.392133,1.000000,1.596180
5064,0.392133,1.000000,1.596180
5065,0.392133,1.000000,1.596180
5066,0.392133,1.000000,1.596180
5067,0.392133,1.000000,1.596180
5068,0.392133,1.000000,1.596180
5069,0.392133,1.000000,1.596180
5070,0.392133,1.000000,1.596180
5071,0.392133,1.000000,1.596180
5072,0.392133,1.000000,1.596180
5073,0.392133,1.000000,1.596180
5074,0.392133,1.000000,1.596180
5075,0.392133,1.000000,1.596180
5076,0.392133,1.000000,1.596180
5077,0.392133,1.000000,1.596180
5078,0.392133,1.000000,1.596180
5079,0.392133,1.000000,1.596180
5080,0.392133,1.000000,1.596180
5081,0.392133,1.000000,1.596180
5082,0.392133,1.000000,1.596180
5083,0.392133,1.000000,1.596180
5084,0.392133,1.000000,1.596180
5085,0.392133,1.000000,1.596180
5086,0.392133,1.000000,1.596180
5087,0.392133,1.000000,1.596180
5088,0.392133,1.000000,1.596180
5089,0.392133,1.000000,1.596180
5090,0.392133,1.000000,1.596180
5091,0.392133,1.000000,1.596180
5092,0.392133,1.000000,1.596180
5093,0.392133,1.000000,1.596180
5094,0.392133,1.000000,1.596180
5095,0.392133,1.000000,1.596180
5096,0.392133,1.000000,1.596180
5097,0.392133,1.000000,1.596180
5098,0.392133,1.000000,1.596180
5099,0.392133,1.000000,1.596180
5100,0.392133,1.000000,1.596180
5101,0.392133,1.000000,1.596180
5102,0.392133,1.000000,1.596180
5103,0.392133,1.000000,1.596180
5104,0.392133,1.000000,1.596180
5105,0.392133,1.000000,1.596180
5106,0.392133,1.000000,1.596180
5107,0.392133,1.000000,1.596180
5108,0.392133,1.000000,1.596180
5109,0.392133,1.000000,1.596180
5110,0.392133,1.000000,1.596180
5111,0.392133,1.000000,1.596180
5112,0.392133,1.000000,1.596180
5113,0.392133,1.000000,1.596180
5114,0.392133,1.000000,1.596180
5115,0.392133,1.000000,1.596180
5116,0.392133,1.000000,1.596181
5117,0.392133,1.000000,1.596181
5118,0.392133,1.000000,1.596181
5119,0.392133,1.000000,1.596181
5120,0.392133,1.000000,1.596181
5121,0.392133,1.000000,1.596181
5122,0.392133,1.000000,1.596181
5123,0.392133,1.000000,1.596181
5124,0.392133,1.000000,1.596181
5125,0.392133,1.000000,1.596181
5126,0.392133,1.000000,1.596181
5127,0.392133,1.000000,1.596181
5128,0.392133,1.000000,1.596181
5129,0.392133,1.000000,1.596181
5130,0.392133,1.000000,1.596181
5131,0.392133,1.000000,1.596181
5132,0.392133,1.000000,1.596181
5133,0.392133,1.000000,1.596181
5134,0.392133,1.000000,1.596181
5135,0.392133,1.000000,1.596181
5136,0.392133,1.000000,1.596181
5137,0.392133,1.000000,1.596181
5138,0.392133,1.000000,1.596181
5139,0.392133,1.000000,1.596181
5140,0.392133,1.000000,1.596181
5141,0.392133,1.000000,1.596181
5142,0.392133,1.000000,1.596181
5143,0.392133,1.000000,1.596181
5144,0.392133,1.000000,1.596181
5145,0.392133,1.000000,1.596181
5146,0.392133,1.000000,1.596181
5147,0.392133,1.000000,1.596181
5148,0.392133,1.000000,1.596181
5149,0.392133,1.000000,1.596181
5150,0.392133,1.000000,1.596181
5151,0.392133,1.000000,1.596181
5152,0.392133,1.000000,1.596181
5153,0.392133,1.000000,1.596181
5154,0.392133,1.000000,1.596181
5155,0.392133,1.000000,1.596181
5156,0.392133,1.000000,1.596181
5157,0.392133,1.000000,1.596181
5158,0.392133,1.000000,1.596181
5159,0.392133,1.000000,1.596181
5160,0.392133,1.000000,1.596181
5161,0.392133,1.000000,1.596181
5162,0.392133,1.000000,1.596181
5163,0.392133,1.000000,1.596181
5164,0.392133,1.000000,1.596181
5165,0.392133,1.000000,1.596181
5166,0.392133,1.000000,1.596181
5167,0.392133,1.000000,1.596181
5168,0.392133,1.000000,1.596181
5169,0.392133,1.000000,1.596181
5170,0.392133,1.000000,1.596181
5171,0.392133,1.000000,1.596181
5172,0.392133,1.000000,1.596181
5173,0.392133,1.000000,1.596181
5174,0.392133,1.000000,1.596181
5175,0.392133,1.000000,1.596181
5176,0.392133,1.000000,1.596181
5177,0.392133,1.000000,1.596181
5178,0.392133,1.000000,1.596181
5179,0.392133,1.000000,1.596181
5180,0.392133,1.000000,1.596181
5181,0.392133,1.000000,1.596181
5182,0.392133,1.000000,1.596181
5183,0.392133,1.000000,1.596182
5184,0.392133,1.000000,1.596182
5185,0.392133,1.000000,1.596182
5186,0.392133,1.000000,1.596182
5187,0.392133,1.000000,1.596182
5188,0.392133,1.000000,1.596182
5189,0.392133,1.000000,1.596182
5190,0.392133,1.000000,1.596182
5191,0.392133,1.000000,1.596182
5192,0.392133,1.000000,1.596182
5193,0.392133,1.000000,1.596182
5194,0.392133,1.000000,1.596182
5195,0.392133,1.000000,1.596182
5196,0.392133,1.000000,1.596182
5197,0.392133,1.000000,1.596182
5198,0.392133,1.000000,1.596182
5199,0.392133,1.000000,1.596182
5200,0.392133,1.000000,1.596182
5201,0.392133,1.000000,1.596182
5202,0.392133,1.000000,1.596182
5203,0.392133,1.000000,1.596182
5204,0.392133,1.000000,1.596182
5205,0.392133,1.000000,1.596182
5206,0.392133,1.000000,1.596182
5207,0.392133,1.000000,1.596182
5208,0.392133,1.000000,1.596182
5209,0.392133,1.000000,1.596182
5210,0.392133,1.000000,1.596182
5211,0.392133,1.000000,1.596182
5212,0.392133,1.000000,1.596182
5213,0.392133,1.000000,1.596182
5214,0.392133,1.000000,1.596182
5215,0.392133,1.000000,1.596182
5216,0.392133,1.000000,1.596182
5217,0.392133,1.000000,1.596182
5218,0.392133,1.000000,1.596182
5219,0.392133,1.000000,1.596182
5220,0.392133,1.000000,1.596182
5221,0.392133,1.000000,1.596182
5222,0.392133,1.000000,1.596182
5223,0.392133,1.000000,1.596182
5224,0.392133,1.000000,1.596182
5225,0.392133,1.000000,1.596182
5226,0.392133,1.000000,1.596182
5227,0.392133,1.000000,1.596182
5228,0.392133,1.000000,1.596182
5229,0.392133,1.000000,1.596182
5230,0.392133,1.000000,1.596182
5231,0.392133,1.000000,1.596182
5232,0.392133,1.000000,1.596182
5233,0.392133,1.000000,1.596182
5234,0.392133,1.000000,1.596182
5235,0.392133,1.000000,1.596182
5236,0.392133,1.000000,1.596182
5237,0.392133,1.000000,1.596182
5238,0.392133,1.000000,1.596182
5239,0.392133,1.000000,1.596182
5240,0.392133,1.000000,1.596182
5241,0.392133,1.000000,1.596182
5242,0.392133,1.000000,1.596182
5243,0.392133,1.000000,1.596182
5244,0.392133,1.000000,1.596182
5245,0.392133,1.000000,1.596182
5246,0.392133,1.000000,1.596182
5247,0.392133,1.000000,1.596182
5248,0.392133,1.000000,1.596182
5249,0.392133,1.000000,1.596182
5250,0.392133,1.000000,1.596182
5251,0.392133,1.000000,1.596182
5252,0.392133,1.000000,1.596182
5253,0.392133,1.000000,1.596182
5254,0.392133,1.000000,1.596182
5255,0.392133,1.000000,1.596182
5256,0.392133,1.000000,1.596182
5257,0.392133,1.000000,1.596182
5258,0.392133,1.000000,1.596182
5259,0.392133,1.000000,1.596182
5260,0.392133,1.000000,1.596182
5261,0.392133,1.000000,1.596182
5262,0.392133,1.000000,1.596182
5263,0.392133,1.000000,1.596182
5264,0.392133,1.000000,1.596182
5265,0.392133,1.000000,1.596182
5266,0.392133,1.000000,1.596182
5267,0.392133,1.000000,1.596182
5268,0.392133,1.000000,1.596182
5269,0.392133,1.000000,1.596182
5270,0.392133,1.000000,1.596182
5271,0.392133,1.000000,1.596182
5272,0.392133,1.000000,1.596182
5273,0.392133,1.000000,1.596182
5274,0.392133,1.000000,1.596182
5275,0.392133,1.000000,1.596182
5276,0.392133,1.000000,1.596182
5277,0.392133,1.000000,1.596182
5278,0.392133,1.000000,1.596182
5279,0.392133,1.000000,1.596182
5280,0.392133,1.000000,1.596182
5281,0.392133,1.000000,1.596182
5282,0.392133,1.000000,1.596182
5283,0.392133,1.000000,1.596182
5284,0.392133,1.000000,1.596182
5285,0.392133,1.000000,1.596182
5286,0.392133,1.000000,1.596182
5287,0.392133,1.000000,1.596182
5288,0.392133,1.000000,1.596182
5289,0.392133,1.000000,1.596182
5290,0.392133,1.000000,1.596183
5291,0.392133,1.000000,1.596183
5292,0.392133,1.000000,1.596183
5293,0.392133,1.000000,1.596183
5294,0.392133,1.000000,1.596183
5295,0.392133,1.000000,1.596183
5296,0.392133,1.000000,1.596183
5297,0.392133,1.000000,1.596183
5298,0.392133,1.000000,1.596183
5299,0.392133,1.000000,1.596183
5300,0.392133,1.000000,1.596183
5301,0.392133,1.000000,1.596183
5302,0.392133,1.000000,1.596183
5303,0.392133,1.000000,1.596183
5304,0.392133,1.000000,1.596183
5305,0.392133,1.000000,1.596183
5306,0.392133,1.000000,1.596183
5307,0.392133,1.000000,1.596183
5308,0.392133,1.000000,1.596183
5309,0.392133,1.000000,1.596183
5310,0.392133,1.000000,1.596183
5311,0.392133,1.000000,1.596183
5312,0.392133,1.000000,1.596183
5313,0.392133,1.000000,1.596183
5314,0.392133,1.000000,1.596183
5315,0.392133,1.000000,1.596183
5316,0.392133,1.000000,1.596183
5317,0.392133,1.000000,1.596183
5318,0.392133,1.000000,1.596183
5319,0.392152,1.000000,1.596183
5320,0.392165,1.000000,1.596183
5321,0.392165,1.000000,1.596183
5322,0.392166,1.000000,1.596183
5323,0.392173,1.000000,1.596183
5324,0.392173,1.000000,1.596183
5325,0.392173,1.000000,1.596183
5326,0.392231,1.000000,1.596183
5327,0.392236,1.000000,1.596183
5328,0.392236,1.000000,1.596183
5329,0.392236,1.000000,1.596183
5330,0.392241,1.000000,1.596183
5331,0.392241,1.000000,1.596183
5332,0.392241,1.000000,1.596183
5333,0.392246,1.000000,1.596183
5334,0.392246,1.000000,1.596183
5335,0.392257,1.000000,1.596183
5336,0.392259,1.000000,1.596183
5337,0.392260,1.000000,1.596183
5338,0.392272,1.000000,1.596183
5339,0.392279,1.000000,1.596183
5340,0.392285,1.000000,1.596183
5341,0.392348,1.000000,1.596183
5342,0.392357,1.000000,1.596183
5343,0.392357,1.000000,1.596183
5344,0.392357,1.000000,1.596183
5345,0.392357,1.000000,1.596183
5346,0.392364,1.000000,1.596183
5347,0.392365,1.000000,1.596183
5348,0.392369,1.000000,1.596183
5349,0.392392,1.000000,1.596183
5350,0.392414,1.000000,1.596183
5351,0.392420,1.000000,1.596183
5352,0.392422,1.000000,1.596183
5353,0.392422,1.000000,1.596183
5354,0.392428,1.000000,1.596183
5355,0.392445,1.000000,1.596183
5356,0.392452,1.000000,1.596183
5357,0.392452,1.000000,1.596184
5358,0.392452,1.000000,1.596184
5359,0.392452,1.000000,1.596184
5360,0.392466,1.000000,1.596184
5361,0.392476,1.000000,1.596184
5362,0.392479,1.000000,1.596184
5363,0.392503,1.000000,1.596184
5364,0.392505,1.000000,1.596184
5365,0.392505,1.000000,1.596184
5366,0.392505,1.000000,1.596184
5367,0.392505,1.000000,1.596184
5368,0.392512,1.000000,1.596184
5369,0.392513,1.000000,1.596184
5370,0.392515,1.000000,1.596184
5371,0.392515,1.000000,1.596184
5372,0.392523,1.000000,1.596184
5373,0.392524,1.000000,1.596184
5374,0.392533,1.000000,1.596184
5375,0.392541,1.000000,1.596184
5376,0.392559,1.000000,1.596184
5377,0.392560,1.000000,1.596184
5378,0.392563,1.000000,1.596184
5379,0.392563,1.000000,1.596184
5380,0.392563,1.000000,1.596184
5381,0.392582,1.000000,1.596184
5382,0.392594,1.000000,1.596184
5383,0.392615,1.000000,1.596184
5384,0.392615,1.000000,1.596184
5385,0.392662,1.000000,1.596184
5386,0.392662,1.000000,1.596184
5387,0.392662,1.000000,1.596184
5388,0.392662,1.000000,1.596184
5389,0.392662,1.000000,1.596184
5390,0.392662,1.000000,1.596184
5391,0.392662,1.000000,1.596184
5392,0.392662,1.000000,1.596184
5393,0.392675,1.000000,1.596184
5394,0.392675,1.000000,1.596184
5395,0.392675,1.000000,1.596184
5396,0.392698,1.000000,1.596184
5397,0.392699,1.000000,1.596184
5398,0.392727,1.000000,1.596184
5399,0.392747,1.000000,1.596184
5400,0.392764,1.000000,1.596184
5401,0.392764,1.000000,1.596184
5402,0.392764,1.000000,1.596184
5403,0.392764,1.000000,1.596184
5404,0.392764,1.000000,1.596184
5405,0.392764,1.000000,1.596184
5406,0.392764,1.000000,1.596184
5407,0.392764,1.000000,1.596184
5408,0.392764,1.000000,1.596184
5409,0.392764,1.000000,1.596184
5410,0.392764,1.000000,1.596184
5411,0.392769,1.000000,1.596184
5412,0.392792,1.000000,1.596184
5413,0.392794,1.000000,1.596184
5414,0.392794,1.000000,1.596184
5415,0.392809,1.000000,1.596184
5416,0.392812,1.000000,1.596184
5417,0.392812,1.000000,1.596184
5418,0.392821,1.000000,1.596184
5419,0.392854,1.000000,1.596184
5420,0.392861,1.000000,1.596184
5421,0.392861,1.000000,1.596184
5422,0.392868,1.000000,1.596184
5423,0.392875,1.000000,1.596184
5424,0.392875,1.000000,1.596184
5425,0.392875,1.000000,1.596184
5426,0.392875,1.000000,1.596184
5427,0.392883,1.000000,1.596184
5428,0.392884,1.000000,1.596184
5429,0.392900,1.000000,1.596184
5430,0.392900,1.000000,1.596184
5431,0.392901,1.000000,1.596184
5432,0.392908,1.000000,1.596184
5433,0.392916,1.000000,1.596184
5434,0.392916,1.000000,1.596184
5435,0.392916,1.000000,1.596184
5436,0.392916,1.000000,1.596184
5437,0.392916,1.000000,1.596184
5438,0.392916,1.000000,1.596184
5439,0.392926,1.000000,1.596184
5440,0.392969,1.000000,1.596184
5441,0.392969,1.000000,1.596184
5442,0.392969,1.000000,1.596184
5443,0.392969,1.000000,1.596184
5444,0.392969,1.000000,1.596184
5445,0.392969,1.000000,1.596184
5446,0.392972,1.000000,1.596184
5447,0.393028,1.000000,1.596184
5448,0.393032,1.000000,1.596184
5449,0.393039,1.000000,1.596184
5450,0.393043,1.000000,1.596184
5451,0.393043,1.000000,1.596184
5452,0.393043,1.000000,1.596184
5453,0.393043,1.000000,1.596184
5454,0.393043,1.000000,1.596184
5455,0.393043,1.000000,1.596184
5456,0.393044,1.000000,1.596184
5457,0.393046,1.000000,1.596184
5458,0.393050,1.000000,1.596184
5459,0.393050,1.000000,1.596184
5460,0.393051,1.000000,1.596184
5461,0.393060,1.000000,1.596184
5462,0.393086,1.000000,1.596184
5463,0.393100,1.000000,1.596184
5464,0.393112,1.000000,1.596184
5465,0.393158,1.000000,1.596185
5466,0.393164,1.000000,1.596185
5467,0.393183,1.000000,1.596185
5468,0.393195,1.000000,1.596185
5469,0.393199,1.000000,1.596185
5470,0.393199,1.000000,1.596185
5471,0.393199,1.000000,1.596185
5472,0.393199,1.000000,1.596185
5473,0.393218,1.000000,1.596185
5474,0.393226,1.000000,1.596185
5475,0.393226,1.000000,1.596185
5476,0.393232,1.000000,1.596185
5477,0.393234,1.000000,1.596185
5478,0.393237,1.000000,1.596185
5479,0.393242,1.000000,1.596185
5480,0.393244,1.000000,1.596185
5481,0.393244,1.000000,1.596185
5482,0.393263,1.000000,1.596185
5483,0.393265,1.000000,1.596185
5484,0.393290,1.000000,1.596185
5485,0.393304,1.000000,1.596185
5486,0.393304,1.000000,1.596185
5487,0.393304,1.000000,1.596185
5488,0.393304,1.000000,1.596185
5489,0.393304,1.000000,1.596185
5490,0.393304,1.000000,1.596185
5491,0.393304,1.000000,1.596185
5492,0.393304,1.000000,1.596185
5493,0.393304,1.000000,1.596185
5494,0.393304,1.000000,1.596185
5495,0.393304,1.000000,1.596185
5496,0.393304,1.000000,1.596185
5497,0.393304,1.000000,1.596185
5498,0.393304,1.000000,1.596185
5499,0.393304,1.000000,1.596185
5500,0.393304,1.000000,1.596185
5501,0.393304,1.000000,1.596185
5502,0.393304,1.000000,1.596185
5503,0.393304,1.000000,1.596185
5504,0.393304,1.000000,1.596185
5505,0.393304,1.000000,1.596185
5506,0.393304,1.000000,1.596185
5507,0.393304,1.000000,1.596185
5508,0.393304,1.000000,1.596185
5509,0.393304,1.000000,1.596185
5510,0.393304,1.000000,1.596185
5511,0.393304,1.000000,1.596185
5512,0.393304,1.000000,1.596185
5513,0.393304,1.000000,1.596185
5514,0.393304,1.000000,1.596185
5515,0.393304,1.000000,1.596185
5516,0.393304,1.000000,1.596185
5517,0.393304,1.000000,1.596185
5518,0.393304,1.000000,1.596185
5519,0.393304,1.000000,1.596185
5520,0.393304,1.000000,1.596185
5521,0.393304,1.000000,1.596185
5522,0.393304,1.000000,1.596185
5523,0.393304,1.000000,1.596185
5524,0.393304,1.000000,1.596185
5525,0.393304,1.000000,1.596185
5526,0.393304,1.000000,1.596185
5527,0.393304,1.000000,1.596185
5528,0.393304,1.000000,1.596185
5529,0.393304,1.000000,1.596185
5530,0.393304,1.000000,1.596185
5531,0.393304,1.000000,1.596185
5532,0.393304,1.000000,1.596186
5533,0.393304,1.000000,1.596186
5534,0.393304,1.000000,1.596186
5535,0.393304,1.000000,1.596186
5536,0.393304,1.000000,1.596186
5537,0.393304,1.000000,1.596186
5538,0.393304,1.000000,1.596186
5539,0.393304,1.000000,1.596186
5540,0.393304,1.000000,1.596186
5541,0.393304,1.000000,1.596186
5542,0.393304,1.000000,1.596186
5543,0.393304,1.000000,1.596186
5544,0.393304,1.000000,1.596186
5545,0.393304,1.000000,1.596186
5546,0.393304,1.000000,1.596186
5547,0.393304,1.000000,1.596186
5548,0.393304,1.000000,1.596186
5549,0.393304,1.000000,1.596186
5550,0.393304,1.000000,1.596186
5551,0.393304,1.000000,1.596186
5552,0.393304,1.000000,1.596186
5553,0.393304,1.000000,1.596186
5554,0.393304,1.000000,1.596186
5555,0.393304,1.000000,1.596186
5556,0.393304,1.000000,1.596186
5557,0.393304,1.000000,1.596186
5558,0.393304,1.000000,1.596186
5559,0.393304,1.000000,1.596186
5560,0.393304,1.000000,1.596186
5561,0.393304,1.000000,1.596186
5562,0.393304,1.000000,1.596186
5563,0.393304,1.000000,1.596186
5564,0.393304,1.000000,1.596186
5565,0.393304,1.000000,1.596186
5566,0.393304,1.000000,1.596186
5567,0.393304,1.000000,1.596186
5568,0.393304,1.000000,1.596186
5569,0.393304,1.000000,1.596186
5570,0.393304,1.000000,1.596186
5571,0.393304,1.000000,1.596186
5572,0.393304,1.000000,1.596186
5573,0.393304,1.000000,1.596186
5574,0.393304,1.000000,1.596186
5575,0.393304,1.000000,1.596186
5576,0.393304,1.000000,1.596186
5577,0.393304,1.000000,1.596186
5578,0.393304,1.000000,1.596186
5579,0.393304,1.000000,1.596186
5580,0.393304,1.000000,1.596186
5581,0.393304,1.000000,1.596186
5582,0.393304,1.000000,1.596186
5583,0.393304,1.000000,1.596186
5584,0.393304,1.000000,1.596186
5585,0.393304,1.000000,1.596186
5586,0.393304,1.000000,1.596186
5587,0.393304,1.000000,1.596186
5588,0.393304,1.000000,1.596186
5589,0.393304,1.000000,1.596186
5590,0.393304,1.000000,1.596186
5591,0.393304,1.000000,1.596186
5592,0.393304,1.000000,1.596186
5593,0.393304,1.000000,1.596186
5594,0.393304,1.000000,1.596186
5595,0.393304,1.000000,1.596186
5596,0.393304,1.000000,1.596186
5597,0.393304,1.000000,1.596186
5598,0.393304,1.000000,1.596186
5599,0.393304,1.000000,1.596186
5600,0.393304,1.000000,1.596186
5601,0.393304,1.000000,1.596186
5602,0.393304,1.000000,1.596186
5603,0.393304,1.000000,1.596186
5604,0.393304,1.000000,1.596186
5605,0.393304,1.000000,1.596186
5606,0.393304,1.000000,1.596186
5607,0.393304,1.000000,1.596186
5608,0.393304,1.000000,1.596186
5609,0.393304,1.000000,1.596186
5610,0.393304,1.000000,1.596186
5611,0.393304,1.000000,1.596186
5612,0.393304,1.000000,1.596186
5613,0.393304,1.000000,1.596186
5614,0.393304,1.000000,1.596186
5615,0.393304,1.000000,1.596186
5616,0.393304,1.000000,1.596186
5617,0.393304,1.000000,1.596186
5618,0.393304,1.000000,1.596186
5619,0.393304,1.000000,1.596186
5620,0.393304,1.000000,1.596186
5621,0.393304,1.000000,1.596186
5622,0.393304,1.000000,1.596186
5623,0.393304,1.000000,1.596186
5624,0.393304,1.000000,1.596186
5625,0.393304,1.000000,1.596186
5626,0.393304,1.000000,1.596186
5627,0.393304,1.000000,1.596186
5628,0.393304,1.000000,1.596186
5629,0.393304,1.000000,1.596186
5630,0.393304,1.000000,1.596186
5631,0.393304,1.000000,1.596186
