tq:q,ts:s,overlap
t7821:c1,t4148378:c3,5
t7821:c1,t7491525:c8,49
t7821:c1,t2612899:c4,30
t7821:c1,t1040921:c4,5
t7821:c1,t3082081:c1,17
t7821:c1,t3198605:c0,42
t7821:c1,t5034440:c0,104
t7821:c1,t2284971:c1,2
t7821:c1,t5019484:c1,2
t7821:c1,t2122609:c1,19
t7821:c1,t5640287:c0,15
t7821:c1,t6297298:c2,31
t7821:c1,t6679155:c0,31
t7821:c1,t10241076:c4,3
t7821:c1,t2135573:c3,40
t7821:c1,t1611181:c7,9
t7821:c1,t4729577:c2,211
t7821:c1,t6359497:c3,41
t7821:c1,t5011423:c5,15
t7821:c1,t10038844:c0,2
t7821:c1,t9302856:c0,4
t7821:c1,t8183565:c4,44
t7821:c1,t6359497:c1,29
t7821:c1,t6359497:c2,26
t7821:c1,t7645457:c3,11
t7821:c1,t1493212:c0,28
t7821:c1,t153249:c0,27
t7821:c1,t4274292:c0,27
t7821:c1,t5552800:c0,27
t7821:c1,t7552063:c0,27
t7821:c1,t8054442:c0,27
t7821:c1,t1683871:c0,53
t7821:c1,t8614580:c0,405
t7821:c1,t6073407:c0,19
t7821:c1,t7661:c1,6
t7821:c1,t2761219:c0,22
t7821:c1,t6923471:c4,23
t7821:c1,t4051356:c0,44
t7821:c1,t2456584:c2,80
t7821:c1,t6198259:c18,13
t7821:c1,t1493212:c3,31
t7821:c1,t153249:c3,31
t7821:c1,t4274292:c3,31
t7821:c1,t5552800:c3,31
t7821:c1,t7552063:c3,31
t7821:c1,t8054442:c3,31
t7821:c1,t2675666:c1,124
t7821:c1,t8391425:c4,52
t7821:c1,t1388363:c7,10
t7821:c1,t7926417:c7,10
t7821:c1,t1276527:c2,94
t7821:c1,t5981839:c2,94
t7821:c1,t4867951:c3,4
t7821:c1,t7112131:c3,3
t7821:c1,t3274228:c3,3
t7821:c1,t8715124:c3,3
t7821:c1,t1218059:c3,4
t7821:c1,t1020821:c0,19
t7821:c1,t3422763:c2,62
t7821:c1,t6977621:c0,27
t7821:c1,t7557232:c5,114
t7821:c1,t8023712:c4,25
t7821:c1,t6200326:c4,115
t7821:c1,t7062870:c4,23
t7821:c1,t5498967:c1,612
t7821:c1,t1224543:c2,3
t7821:c1,t1201025:c2,1
t7821:c1,t4115702:c1,1
t7821:c1,t10060384:c1,1
t7821:c1,t3422763:c4,72
t7821:c1,t4542234:c1,759
t7821:c1,t4358853:c1,10
t7821:c1,t9203744:c1,10
t7821:c1,t10054842:c1,31
t7821:c1,t3422763:c0,62
t7821:c1,t4811582:c4,37
t7821:c1,t8775866:c4,41
t7821:c1,t8285286:c1,631
t7821:c1,t8380830:c0,32
t7821:c1,t1683871:c2,12
t7821:c1,t5407894:c1,855
t7821:c1,t5813457:c1,854
t7821:c1,t2613587:c0,120
t7821:c1,t4047698:c13,1
t7821:c1,t9161821:c13,1
t7821:c1,t5129968:c0,73
t7821:c1,t4957369:c0,77
t7821:c1,t4917262:c2,19
t7821:c1,t3452737:c5,2
t7821:c1,t7107284:c0,18
t7821:c1,t8447965:c4,5
t7821:c1,t8737262:c2,125
t7821:c1,t7319715:c2,124
t7821:c1,t9205827:c2,124
t7821:c1,t10112866:c0,3
t7821:c1,t3423530:c3,11
t7821:c1,t532033:c3,13
t7821:c1,t8205499:c3,10
t7821:c1,t976953:c3,12
t7821:c1,t1299993:c3,12
t7821:c1,t1596045:c3,12
t7821:c1,t5878521:c3,11
t7821:c1,t9683542:c3,11
t7821:c1,t3333417:c3,13
t7821:c1,t3685616:c3,12
t7821:c1,t9740446:c3,11
t7821:c1,t4788910:c3,12
t7821:c1,t8035289:c3,12
t7821:c1,t4532504:c3,12
t7821:c1,t9262857:c6,9
t7821:c1,t5067905:c3,5
t7821:c1,t6923471:c3,8
t7821:c1,t4914166:c1,17
t7821:c1,t8739005:c1,17
t7821:c1,t4011652:c1,12
t7821:c1,t6581779:c4,28
t7821:c1,t5067905:c4,26
t7821:c1,t5755806:c0,162
t7821:c1,t4148378:c4,27
t7821:c1,t6959936:c5,41
t7821:c1,t10020142:c3,6
t7821:c1,t8458946:c1,46
t7821:c1,t7491525:c7,37
t7821:c1,t10135865:c1,1
t7821:c1,t5011423:c6,32
t7821:c1,t10283276:c1,26
t7821:c1,t4729577:c4,222
t7821:c1,t1390838:c0,9
t7821:c1,t2117369:c0,220
t7821:c1,t10010944:c2,6
t7821:c1,t10009500:c0,25
t7821:c1,t10033230:c0,25
t7821:c1,t10054417:c0,25
t7821:c1,t10074177:c0,25
t7821:c1,t10093183:c0,25
t7821:c1,t10103894:c0,25
t7821:c1,t10132236:c0,25
t7821:c1,t10160664:c0,25
t7821:c1,t10161197:c0,25
t7821:c1,t10165570:c0,25
t7821:c1,t10203240:c0,25
t7821:c1,t10203901:c0,25
t7821:c1,t10217268:c0,25
t7821:c1,t10267253:c0,25
t7821:c1,t8193114:c4,13
t7821:c1,t2135573:c0,27
t7821:c1,t1659746:c1,6
t7821:c1,t10105716:c7,7
t7821:c1,t480403:c4,18
t7821:c1,t8198731:c1,11
t7821:c1,t4341769:c4,37
t7821:c1,t1388363:c0,19
t7821:c1,t7926417:c0,19
t7821:c1,t10077552:c8,4
t7821:c1,t10276611:c0,2
t7821:c1,t1656697:c0,3
t7821:c1,t8775866:c3,8
t7821:c1,t5507445:c0,97
t7821:c1,t10027950:c1,1
t7821:c1,t3828164:c0,14
t7821:c1,t1011006:c1,10
t7821:c1,t7441493:c1,6
t7821:c1,t3865734:c4,22
t7821:c1,t3968182:c4,22
t7821:c1,t8405041:c21,1
t7821:c1,t5067905:c0,6
t7821:c1,t1413392:c8,1
t7821:c1,t539876:c9,1
t7821:c1,t5011423:c4,1
t7821:c1,t881676:c0,19
t7821:c1,t360436:c5,3
t7821:c1,t1017845:c5,1
t7821:c1,t10225728:c0,19
t7821:c1,t10124629:c1,18
t7821:c1,t8996760:c2,5
t7821:c1,t4139008:c2,10
t7821:c1,t2462362:c0,150
t7821:c1,t5230953:c3,1
t7821:c1,t701738:c0,3
t7821:c1,t6191990:c5,10
t7821:c1,t5640287:c4,5
t7821:c1,t5640287:c2,9
t7821:c1,t4358853:c2,4
t7821:c1,t9203744:c2,4
t7821:c1,t4948579:c0,115
t7821:c1,t2990386:c8,2
t7821:c1,t9184065:c4,30
t7821:c1,t3278546:c0,166
t7821:c1,t5756420:c5,2
t7821:c1,t9816392:c0,8
t7821:c1,t3672929:c2,33
t7821:c1,t8533787:c0,3
t7821:c1,t9168467:c0,3
t7821:c1,t4180355:c0,6
t7821:c1,t9978842:c0,5
t7821:c1,t1596045:c0,6
t7821:c1,t9683542:c0,5
t7821:c1,t4532504:c0,3
t7821:c1,t1005825:c1,6
t7821:c1,t10151197:c1,6
t7821:c1,t4824865:c1,9
t7821:c1,t6704953:c1,9
t7821:c1,t3429711:c0,84
t7821:c1,t10285349:c0,3
t7821:c1,t10064580:c1,11
t7821:c1,t10217130:c1,26
t7821:c1,t2236717:c0,16
t7821:c1,t10077552:c6,1
t7821:c1,t5129968:c2,4
t7821:c1,t10138978:c0,5
t7821:c1,t7310667:c0,225
t7821:c1,t10060391:c3,9
t7821:c1,t10056020:c1,3
t7821:c1,t10099126:c1,3
t7821:c1,t1011203:c1,3
t7821:c1,t10166968:c1,3
t7821:c1,t10274320:c1,3
t7821:c1,t1683871:c1,7
t7821:c1,t3640173:c0,30
t7821:c1,t1001818:c0,4
t7821:c1,t8201636:c0,58
t7821:c1,t1388363:c12,25
t7821:c1,t7926417:c12,25
t7821:c1,t3423530:c1,14
t7821:c1,t532033:c1,12
t7821:c1,t3650688:c1,13
t7821:c1,t5878521:c1,8
t7821:c1,t9683542:c1,10
t7821:c1,t3685616:c1,12
t7821:c1,t9740446:c1,13
t7821:c1,t4788910:c1,14
t7821:c1,t8023712:c0,5
t7821:c1,t3620174:c0,63
t7821:c1,t8951244:c0,19
t7821:c1,t532033:c0,3
t7821:c1,t8205499:c0,3
t7821:c1,t976953:c0,6
t7821:c1,t7645457:c0,3
t7821:c1,t3295059:c0,6
t7821:c1,t8035289:c0,6
t7821:c1,t6540177:c1,8
t7821:c1,t10302292:c3,4
t7821:c1,t9788813:c2,21
t7821:c1,t10064461:c2,8
t7821:c1,t3391192:c0,22
t7821:c1,t8404423:c2,15
t7821:c1,t10006268:c2,7
t7821:c1,t701738:c2,2
t7821:c1,t47423:c2,4
t7821:c1,t7561259:c0,7
t7821:c1,t8205499:c1,17
t7821:c1,t4180355:c1,16
t7821:c1,t1299993:c1,11
t7821:c1,t8035289:c1,14
t7821:c1,t101143:c6,3
t7821:c1,t10225422:c1,5
t7821:c1,t5063412:c0,7
t7821:c1,t976953:c1,13
t7821:c1,t5903373:c4,30
t7821:c1,t9935516:c0,9
t7821:c1,t1596045:c1,14
t7821:c1,t3333417:c1,9
t7821:c1,t9633321:c1,14
t7821:c1,t4532504:c1,12
t7821:c1,t5940606:c0,27
t7821:c1,t1001449:c0,7
t7821:c1,t9624420:c3,72
t7821:c1,t10102517:c1,2
t7821:c1,t10101950:c1,1
t7821:c1,t785881:c0,29
t7821:c1,t10258495:c2,6
t7821:c1,t10161204:c5,1
t7821:c1,t9297861:c2,21
t7821:c1,t8405041:c1,1
t7821:c1,t7593231:c3,3
t7821:c1,t8737262:c4,17
t7821:c1,t7319715:c4,16
t7821:c1,t9205827:c4,16
t7821:c1,t8477228:c0,7
t7821:c1,t7491525:c0,16
t7821:c1,t9097496:c0,2
t7821:c1,t5722152:c5,14
t7821:c1,t3729280:c4,28
t7821:c1,t2612899:c0,9
t7821:c1,t10027214:c0,4
t7821:c1,t10178239:c8,5
t7821:c1,t10202096:c0,5
t7821:c1,t10027950:c2,6
t7821:c1,t6581779:c0,6
t7821:c1,t10166521:c1,1
t7821:c1,t10232042:c0,39
t7821:c1,t10244859:c5,2
t7821:c1,t4917262:c3,25
t7821:c1,t9168467:c3,4
t7821:c1,t954394:c3,7
t7821:c1,t9037196:c0,6
t7821:c1,t5980613:c0,9
t7821:c1,t10258233:c0,1
t7821:c1,t4016900:c0,39
t7821:c1,t10187567:c0,2
t7821:c1,t2101760:c0,10
t7821:c1,t2185975:c0,22
t7821:c1,t549379:c0,22
t7821:c1,t6711631:c11,6
t7821:c1,t1445889:c2,21
t7821:c1,t9816392:c2,61
t7821:c1,t7566773:c6,8
t7821:c1,t3678421:c0,18
t7821:c1,t5150604:c10,4
t7821:c1,t8447965:c2,5
t7821:c1,t9230509:c0,106
t7821:c1,t3557382:c0,56
t7821:c1,t1839410:c4,26
t7821:c1,t6192015:c0,39
t7821:c1,t10011464:c2,16
t7821:c1,t5903373:c0,2
t7821:c1,t423752:c4,18
t7821:c1,t10172186:c2,1
t7821:c1,t10245990:c2,3
t7821:c1,t10296658:c2,7
t7821:c1,t9263337:c4,25
t7821:c1,t10015918:c1,16
t7821:c1,t5879266:c0,5
t7821:c1,t3321760:c4,22
t7821:c1,t3144709:c3,9
t7821:c1,t5980613:c4,37
t7821:c1,t1839410:c0,2
t7821:c1,t9355764:c3,3
t7821:c1,t5822367:c4,60
t7821:c1,t10202096:c3,1
t7821:c1,t3553910:c3,11
t7821:c1,t6932615:c3,11
t7821:c1,t6629593:c0,80
t7821:c1,t906223:c0,40
t7821:c1,t6629593:c2,104
t7821:c1,t8691457:c0,153
t7821:c1,t1965741:c0,29
t7821:c1,t7920387:c0,25
t7821:c1,t6629593:c4,84
t7821:c1,t8269220:c0,63
t7821:c1,t5762973:c0,39
t7821:c1,t9318655:c2,30
t7821:c1,t10207224:c4,4
t7821:c1,t8580872:c0,9
t7821:c1,t7291330:c0,43
t7821:c1,t10033560:c3,2
t7821:c1,t8205499:c2,20
t7821:c1,t50667:c0,1
t7821:c1,t1011006:c0,7
t7821:c1,t47423:c4,47
t7821:c1,t5229366:c4,43
t7821:c1,t6769670:c3,3
t7821:c1,t4420155:c2,13
t7821:c1,t9097496:c1,81
t7821:c1,t7847513:c0,21
t7821:c1,t7442:c5,4
t7821:c1,t5640287:c8,13
t7821:c1,t7177937:c1,5
t7821:c1,t7396673:c1,5
t7821:c1,t7826255:c1,5
t7821:c1,t6711631:c4,36
t7821:c1,t9318655:c4,19
t7821:c1,t1388363:c9,5
t7821:c1,t7926417:c9,5
t7821:c1,t7434640:c4,27
t7821:c1,t10184291:c2,1
t7821:c1,t9161821:c2,1
t7821:c1,t1572888:c0,9
t7821:c1,t7060096:c0,14
t7821:c1,t5989235:c2,13
t7821:c1,t10005311:c2,3
t7821:c1,t8421351:c1,6
t7821:c1,t6274480:c0,7
t7821:c1,t3383237:c0,6
t7821:c1,t10011464:c1,4
t7821:c1,t5760189:c0,4
t7821:c1,t2899292:c2,5
t7821:c1,t5879266:c1,12
t7821:c1,t1381007:c9,2
t7821:c1,t189276:c0,61
t7821:c1,t10087234:c1,4
t7821:c1,t9520876:c0,3
t7821:c1,t10288936:c1,13
t7821:c1,t4978186:c5,3
t7821:c1,t3265765:c4,47
t7821:c1,t9263337:c3,2
t7821:c1,t8677751:c0,9
t7821:c1,t8930570:c4,27
t7821:c1,t6191990:c4,2
t7821:c1,t6297298:c4,14
t7821:c1,t1265089:c1,36
t7821:c1,t3353490:c1,36
t7821:c1,t4937298:c1,36
t7821:c1,t4945772:c1,36
t7821:c1,t5029109:c1,36
t7821:c1,t8495834:c1,36
t7821:c1,t6141171:c2,40
t7821:c1,t101143:c1,2
t7821:c1,t6054209:c0,9
t7821:c1,t9351524:c0,7
t7821:c1,t9018020:c3,7
t7821:c1,t5622593:c0,8
t7821:c1,t7060657:c5,1
t7821:c1,t1021991:c7,1
t7821:c1,t8030692:c7,1
t7821:c1,t1822573:c0,28
t7821:c1,t7629341:c3,18
t7821:c1,t8575532:c0,3
t7821:c1,t10099842:c0,4
t7821:c1,t10294583:c1,4
t7821:c1,t1468991:c0,5
t7821:c1,t2122609:c0,6
t7821:c1,t7112131:c0,3
t7821:c1,t5878521:c0,5
t7821:c1,t3685616:c0,3
t7821:c1,t1218059:c0,2
t7821:c1,t9876430:c1,4
t7821:c1,t9671222:c7,7
t7821:c1,t10133573:c0,1
t7821:c1,t9018020:c4,39
t7821:c1,t5016003:c0,12
t7821:c1,t8512291:c0,134
t7821:c1,t6864563:c0,8
t7821:c1,t9819216:c0,44
t7821:c1,t6141171:c0,36
t7821:c1,t5980613:c3,7
t7821:c1,t4139008:c3,1
t7821:c1,t10294583:c0,4
t7821:c1,t7600072:c1,14
t7821:c1,t4933192:c4,2
t7821:c1,t1859010:c2,2
t7821:c1,t6297298:c0,24
t7821:c1,t8930570:c0,7
t7821:c1,t1492409:c0,60
t7821:c1,t7067197:c4,32
t7821:c1,t5879266:c4,23
t7821:c1,t10084353:c4,2
t7821:c1,t1013430:c1,5
t7821:c1,t1390838:c4,38
t7821:c1,t3321760:c0,7
t7821:c1,t3383237:c4,30
t7821:c1,t6209022:c4,28
t7821:c1,t701738:c4,36
t7821:c1,t6972549:c0,10
t7821:c1,t5321914:c4,40
t7821:c1,t7600072:c4,7
t7821:c1,t6935841:c0,7
t7821:c1,t79546:c4,18
t7821:c1,t8477228:c4,25
t7821:c1,t8458946:c2,12
t7821:c1,t10115058:c4,4
t7821:c1,t10060391:c4,1
t7821:c1,t3207665:c4,39
t7821:c1,t5242710:c2,69
t7821:c1,t10111070:c0,1
t7821:c1,t7561259:c4,55
t7821:c1,t8891993:c4,52
t7821:c1,t3553910:c4,45
t7821:c1,t6932615:c4,45
t7821:c1,t115249:c6,8
t7821:c1,t3198605:c2,94
t7821:c1,t5063412:c4,33
t7821:c1,t9037196:c4,14
t7821:c1,t10209869:c6,1
t7821:c1,t9626868:c2,1
t7821:c1,t3144709:c4,30
t7821:c1,t10238351:c4,8
t7821:c1,t10005814:c2,120
t7821:c1,t10290501:c0,11
t7821:c1,t1199711:c4,48
t7821:c1,t8941086:c4,48
t7821:c1,t2022569:c2,22
t7821:c1,t1468991:c2,17
t7821:c1,t8533787:c2,18
t7821:c1,t9168467:c2,18
t7821:c1,t4270238:c2,16
t7821:c1,t7112131:c2,17
t7821:c1,t9978842:c2,19
t7821:c1,t1301448:c5,21
t7821:c1,t1828015:c21,6
t7821:c1,t10197692:c1,9
t7821:c1,t1012988:c1,1
t7821:c1,t8212125:c0,3
t7821:c1,t10015918:c4,1
t7821:c1,t6200326:c2,100
t7821:c1,t8569628:c4,6
t7821:c1,t4157550:c0,3
t7821:c1,t10197386:c1,5
t7821:c1,t8992011:c0,21
t7821:c1,t6200326:c0,110
t7821:c1,t9697980:c0,4
t7821:c1,t3103958:c0,4
t7821:c1,t8569628:c0,13
t7821:c1,t9715049:c0,7
t7821:c1,t10181521:c0,1
t7821:c1,t9715049:c4,3
t7821:c1,t6349752:c8,6
t7821:c1,t10235239:c1,19
t7821:c1,t1276527:c0,28
t7821:c1,t5981839:c0,28
t7821:c1,t1381886:c0,9
t7821:c1,t1126237:c2,1
t7821:c1,t1859010:c4,1
t7821:c1,t3310496:c0,23
t7821:c1,t7396483:c1,11
t7821:c1,t10244859:c15,4
t7821:c1,t10285349:c6,1
t7821:c1,t10254257:c6,9
t7821:c1,t2579879:c4,2
t7821:c1,t10198051:c1,8
t7821:c1,t10045688:c1,6
t7821:c1,t7557232:c1,7
t7821:c1,t423752:c0,9
t7821:c1,t8758655:c0,3
t7821:c1,t1043440:c2,14
t7821:c1,t8775866:c0,7
t7821:c1,t6959936:c1,35
t7821:c1,t9355764:c6,5
t7821:c1,t2398276:c3,10
t7821:c1,t8614580:c1,1
t7821:c1,t1255347:c0,7
t7821:c1,t10100068:c0,3
t7821:c1,t1828015:c24,4
t7821:c1,t492089:c3,1
t7821:c1,t10106207:c1,3
t7821:c1,t5321914:c3,7
t7821:c1,t4358853:c0,22
t7821:c1,t9203744:c0,22
t7821:c1,t3452737:c9,4
t7821:c1,t10181345:c2,7
t7821:c1,t1040921:c1,5
t7821:c1,t10063193:c1,6
t7821:c1,t5640287:c5,7
t7821:c1,t1265089:c3,14
t7821:c1,t3353490:c3,14
t7821:c1,t4937298:c3,14
t7821:c1,t4945772:c3,14
t7821:c1,t5029109:c3,14
t7821:c1,t8495834:c3,14
t7821:c1,t10302292:c0,1
t7821:c1,t1357933:c2,12
t7821:c1,t10093966:c4,5
t7821:c1,t5879266:c3,11
t7821:c1,t7593231:c0,8
t7821:c1,t1133209:c4,8
t7821:c1,t7258489:c4,7
t7821:c1,t9295839:c0,86
t7821:c1,t2081443:c0,23
t7821:c1,t7434640:c0,4
t7821:c1,t102817:c1,26
t7821:c1,t4854762:c0,223
t7821:c1,t10020142:c4,6
t7821:c1,t10296321:c0,9
t7821:c1,t2135573:c4,11
t7821:c1,t10290406:c1,6
t7821:c1,t10013798:c2,9
t7821:c1,t10005814:c0,126
t7821:c1,t582563:c1,15
t7821:c1,t10189703:c4,1
t7821:c1,t102365:c0,12
t7821:c1,t3975590:c0,8
t7821:c1,t2853212:c1,1
t7821:c1,t3207665:c3,2
t7821:c1,t10280151:c10,2
t7821:c1,t5903373:c3,5
t7821:c1,t3383237:c3,5
t7821:c1,t1381886:c3,6
t7821:c1,t2612899:c3,6
t7821:c1,t10008626:c3,4
t7821:c1,t10064320:c0,6
t7821:c1,t388319:c0,59
t7821:c1,t9355764:c4,3
t7821:c1,t8404423:c4,14
t7821:c1,t10202350:c0,9
t7821:c1,t5410705:c9,4
t7821:c1,t4011652:c2,7
t7821:c1,t1282927:c2,5
t7821:c1,t10107556:c3,5
t7821:c1,t10008626:c0,1
t7821:c1,t1828015:c9,8
t7821:c1,t8623925:c0,16
t7821:c1,t10038685:c0,1
t7821:c1,t10233054:c0,1
t7821:c1,t751525:c2,15
t7821:c1,t3295059:c2,19
t7821:c1,t954394:c2,20
t7821:c1,t5911358:c0,129
t7821:c1,t37265:c3,2
t7821:c1,t37265:c7,1
t7821:c1,t10165129:c5,1
t7821:c1,t8421351:c7,9
t7821:c1,t6934312:c0,26
t7821:c1,t10073920:c1,1
t7821:c1,t1828015:c17,6
t7821:c1,t1437848:c2,3
t7821:c1,t7062870:c0,8
t7821:c1,t10011250:c0,1
t7821:c1,t10052519:c0,1
t7821:c1,t10055558:c0,1
t7821:c1,t10197560:c0,1
t7821:c1,t10005311:c6,2
t7821:c1,t1493212:c4,17
t7821:c1,t153249:c4,17
t7821:c1,t4274292:c4,17
t7821:c1,t5552800:c4,17
t7821:c1,t7552063:c4,17
t7821:c1,t8054442:c4,17
t7821:c1,t6711631:c3,2
t7821:c1,t3650688:c3,12
t7821:c1,t9633321:c3,10
t7821:c1,t7911700:c1,19
t7821:c1,t4059781:c0,25
t7821:c1,t1619700:c10,3
t7821:c1,t10229053:c9,7
t7821:c1,t3265765:c0,6
t7821:c1,t6858557:c0,9
t7821:c1,t5321865:c0,8
t7821:c1,t102365:c4,18
t7821:c1,t6249940:c0,13
t7821:c1,t9262857:c1,4
t7821:c1,t1445889:c4,21
t7821:c1,t8562624:c0,1
t7821:c1,t9037196:c3,1
t7821:c1,t8405041:c31,2
t7821:c1,t9262857:c4,2
t7821:c1,t9318655:c0,22
t7821:c1,t1381007:c2,1
t7821:c1,t2456584:c0,10
t7821:c1,t1119059:c2,1
t7821:c1,t3452737:c4,6
t7821:c1,t1381203:c0,14
t7821:c1,t10122283:c6,2
t7821:c1,t1824485:c0,23
t7821:c1,t5136589:c0,75
t7821:c1,t8370264:c0,5
t7821:c1,t10120007:c2,2
t7821:c1,t10123484:c0,7
t7821:c1,t5129968:c1,5
t7821:c1,t5011423:c7,11
t7821:c1,t10194873:c0,2
t7821:c1,t10047649:c0,20
t7821:c1,t9373081:c0,4
t7821:c1,t4895760:c0,26
t7821:c1,t2579879:c2,6
t7821:c1,t10005814:c4,128
t7821:c1,t10138978:c3,3
t7821:c1,t1040921:c2,3
t7821:c1,t10165556:c5,6
t7821:c1,t423752:c2,14
t7821:c1,t2218323:c0,7
t7821:c1,t1911701:c0,42
t7821:c1,t8606921:c4,2
t7821:c1,t3690030:c0,12
t7821:c1,t1131325:c0,3
t7821:c1,t10264535:c4,4
t7821:c1,t6174996:c6,8
t7821:c1,t4180355:c3,11
t7821:c1,t10006521:c7,5
t7821:c1,t10253959:c7,5
t7821:c1,t7262668:c0,9
t7821:c1,t1126237:c1,3
t7821:c1,t7557232:c6,1
t7821:c1,t10264535:c0,5
t7821:c1,t2899292:c0,7
t7821:c1,t535225:c2,2
t7821:c1,t8404423:c0,17
t7821:c1,t3952433:c0,16
t7821:c1,t10126952:c0,12
t7821:c1,t1133209:c1,5
t7821:c1,t7258489:c1,5
t7821:c1,t10262247:c0,6
t7821:c1,t5374414:c0,6
t7821:c1,t10217799:c2,15
t7821:c1,t7262668:c2,9
t7821:c1,t8209627:c4,10
t7821:c1,t6827480:c0,29
t7821:c1,t10009948:c1,5
t7821:c1,t8209627:c0,6
t7821:c1,t7645457:c1,13
t7821:c1,t10012180:c4,1
t7821:c1,t2022569:c0,4
t7821:c1,t2755244:c8,7
t7821:c1,t6141171:c4,29
t7821:c1,t10095654:c0,3
t7821:c1,t9018020:c0,5
t7821:c1,t8533787:c3,6
t7821:c1,t4387083:c3,4
t7821:c1,t7291414:c0,3
t7821:c1,t4947979:c0,27
t7821:c1,t8506527:c0,11
t7821:c1,t5347633:c0,13
t7821:c1,t10285349:c4,1
t7821:c1,t8081154:c0,20
t7821:c1,t3321760:c3,2
t7821:c1,t1199711:c3,2
t7821:c1,t8941086:c3,2
t7821:c1,t7052281:c0,216
t7821:c1,t10240354:c1,6
t7821:c1,t5133321:c0,8
t7821:c1,t2807626:c0,6
t7821:c1,t102365:c2,7
t7821:c1,t4341769:c0,4
t7821:c1,t9037196:c2,5
t7821:c1,t3383237:c2,8
t7821:c1,t9018020:c2,3
t7821:c1,t2218323:c2,4
t7821:c1,t492089:c0,4
t7821:c1,t3350268:c1,5
t7821:c1,t1828015:c22,1
t7821:c1,t10120007:c3,2
t7821:c1,t4746517:c0,60
t7821:c1,t2078909:c0,7
t7821:c1,t10115058:c3,3
t7821:c1,t10163321:c3,1
t7821:c1,t1085579:c0,34
t7821:c1,t10134620:c0,6
t7821:c1,t10052519:c3,1
t7821:c1,t1413392:c3,2
t7821:c1,t8996760:c15,7
t7821:c1,t701738:c3,3
t7821:c1,t3350268:c2,15
t7821:c1,t8930570:c3,5
t7821:c1,t10021036:c2,2
t7821:c1,t1103138:c0,4
t7821:c1,t510277:c1,6
t7821:c1,t4115702:c0,32
t7821:c1,t4933192:c2,6
t7821:c1,t10158390:c2,2
t7821:c1,t4095908:c0,7
t7821:c1,t10188143:c1,1
t7821:c1,t10291511:c1,5
t7821:c1,t7434640:c3,8
t7821:c1,t6222742:c0,6
t7821:c1,t2284971:c12,3
t7821:c1,t5019484:c12,3
t7821:c1,t10238561:c4,3
t7821:c1,t5374414:c3,3
t7821:c1,t2022569:c3,4
t7821:c1,t1468991:c3,3
t7821:c1,t2122609:c3,1
t7821:c1,t751525:c3,2
t7821:c1,t4270238:c3,4
t7821:c1,t9978842:c3,4
t7821:c1,t3295059:c3,4
t7821:c1,t407041:c3,4
t7821:c1,t9624420:c0,1
t7821:c1,t8951244:c3,9
t7821:c1,t6174996:c2,5
t7821:c1,t6923471:c1,8
t7821:c1,t2284971:c14,2
t7821:c1,t5019484:c14,2
t7821:c1,t7067221:c0,9
t7821:c1,t4438349:c0,2
t7821:c1,t6322312:c1,5
t7821:c1,t10009500:c2,6
t7821:c1,t10033230:c2,6
t7821:c1,t10054417:c2,6
t7821:c1,t10074177:c2,6
t7821:c1,t10093183:c2,6
t7821:c1,t10103894:c2,6
t7821:c1,t10132236:c2,6
t7821:c1,t10160664:c2,6
t7821:c1,t10161197:c2,6
t7821:c1,t10165570:c2,6
t7821:c1,t10203240:c2,6
t7821:c1,t10203901:c2,6
t7821:c1,t10217268:c2,6
t7821:c1,t10267253:c2,6
t7821:c1,t4237792:c0,75
t7821:c1,t10294583:c2,2
t7821:c1,t10110142:c0,2
t7821:c1,t5989235:c0,10
t7821:c1,t50667:c2,2
t7821:c1,t7067197:c0,4
t7821:c1,t5011423:c8,7
t7821:c1,t10258233:c2,1
t7821:c1,t10110599:c0,3
t7821:c1,t2284971:c5,2
t7821:c1,t5019484:c5,2
t7821:c1,t10158390:c3,1
t7821:c1,t2682035:c0,21
t7821:c1,t10014619:c0,1
t7821:c1,t5040064:c0,10
t7821:c1,t1265089:c2,7
t7821:c1,t3353490:c2,7
t7821:c1,t4937298:c2,7
t7821:c1,t4945772:c2,7
t7821:c1,t5029109:c2,7
t7821:c1,t8495834:c2,7
t7821:c1,t5640287:c1,9
t7821:c1,t1199711:c0,6
t7821:c1,t8941086:c0,6
t7821:c1,t10279155:c4,1
t7821:c1,t10052876:c4,17
t7821:c1,t3672929:c4,28
t7821:c1,t10104160:c0,5
t7821:c1,t10012212:c2,5
t7821:c1,t6209022:c2,5
t7821:c1,t64353:c1,5
t7821:c1,t10063193:c0,8
t7821:c1,t10126952:c4,6
t7821:c1,t9236551:c0,6
t7821:c1,t10145369:c4,1
t7821:c1,t47423:c0,6
t7821:c1,t10052876:c2,6
t7821:c1,t6581779:c2,3
t7821:c1,t2612899:c2,5
t7821:c1,t10123484:c2,8
t7821:c1,t4811582:c2,4
t7821:c1,t5229366:c1,1
t7821:c1,t5980613:c2,9
t7821:c1,t3265765:c2,8
t7821:c1,t10154905:c9,2
t7821:c1,t10213362:c2,2
t7821:c1,t7037959:c0,6
t7821:c1,t3248581:c0,5
t7821:c1,t5777237:c5,1
t7821:c1,t5229366:c0,9
t7821:c1,t6198259:c5,7
t7821:c1,t6322312:c4,1
t7821:c1,t1611181:c1,2
t7821:c1,t4157550:c1,4
t7821:c1,t10197386:c3,1
t7821:c1,t5321914:c0,9
t7821:c1,t4811582:c0,7
